budget,genres,movie_id,original_language,original_title,popularity,release_date,revenue,runtime,movie_name,vote_average,vote_count,Director,Producer,Actor_1,Actor_2,company_name
3000000,Adventure|Science Fiction|Mystery,1685,en,Beneath the Planet of the Apes,24.393296,1970-05-01,18999718,95.0,Beneath the Planet of the Apes,6.2,361,Ted Post,Arthur P. Jacobs,James Franciscus,Kim Hunter,Twentieth Century Fox Film Corporation
2500000,Action|Science Fiction,1687,en,Escape from the Planet of the Apes,18.30961,1971-05-20,12348905,98.0,Escape from the Planet of the Apes,6.3,264,Don Taylor,Arthur P. Jacobs,Roddy McDowall,Kim Hunter,Twentieth Century Fox Film Corporation
1700000,Action|Science Fiction,1688,en,Conquest of the Planet of the Apes,18.828683,1972-06-29,9700000,88.0,Conquest of the Planet of the Apes,6.1,236,J. Lee Thompson,Arthur P. Jacobs,Roddy McDowall,Don Murray,Twentieth Century Fox Film Corporation
4800000,Horror,1690,en,Hostel,38.83192,2005-01-06,80578934,94.0,Hostel,5.7,887,Eli Roth,Eli Roth,Jay Hernandez,Derek Richardson,International Production Company
10200000,Horror,1691,en,Hostel: Part II,20.745052,2007-06-08,35619521,93.0,Hostel: Part II,5.6,453,Eli Roth,Eli Roth,Lauren German,Bijou Phillips,Lions Gate Films
0,Drama|Horror|Crime,1696,en,The Devil's Rejects,16.754452,2005-07-22,0,107.0,The Devil's Rejects,6.6,322,Rob Zombie,Marco Mehlitz,Sid Haig,Bill Moseley,Lions Gate Films
0,Horror|Thriller,1698,de,Anatomie,5.025938,2000-02-03,0,103.0,Anatomy,6.1,61,Stefan Ruzowitzky,Andrea Willson,Franka Potente,Benno Fürmann,Claussen + Wöbke Filmproduktion GmbH
75000000,Action|Thriller|Crime,1701,en,Con Air,45.154631,1997-06-01,224012234,115.0,Con Air,6.5,1270,Simon West,Jerry Bruckheimer,Nicolas Cage,John Cusack,Jerry Bruckheimer Films
1700000,Action|Science Fiction,1705,en,Battle for the Planet of the Apes,13.315383,1973-06-15,8844595,93.0,Battle for the Planet of the Apes,5.5,215,J. Lee Thompson,Arthur P. Jacobs,Roddy McDowall,Natalie Trundy,Twentieth Century Fox Film Corporation
0,Drama|Thriller,1710,en,Copycat,14.211699,1995-10-27,0,124.0,Copycat,6.4,194,Jon Amiel,Mark Tarlov,Sigourney Weaver,Holly Hunter,Regency Enterprises
55000000,Drama|Thriller,1717,en,All the King's Men,7.768223,2006-09-10,9450897,125.0,All the King's Men,5.7,95,Steven Zaillian,Ken Lemberger,Sean Penn,Jude Law,Columbia Pictures Corporation
57000000,Drama|History|Romance,1722,en,Captain Corelli's Mandolin,9.061866,2001-08-17,62112895,131.0,Captain Corelli's Mandolin,5.5,145,John Madden,Kevin Loader,Nicolas Cage,Penélope Cruz,Miramax Films
150000000,Science Fiction|Action|Adventure,1724,en,The Incredible Hulk,62.898336,2008-06-12,163712074,114.0,The Incredible Hulk,6.1,3021,Louis Leterrier,Kevin Feige,Edward Norton,Liv Tyler,Universal Pictures
6000000,Crime|Drama|Music,1725,en,West Side Story,23.431117,1961-10-18,43656822,152.0,West Side Story,7.0,389,Jerome Robbins,Robert Wise,Natalie Wood,Richard Beymer,United Artists
140000000,Action|Science Fiction|Adventure,1726,en,Iron Man,120.725053,2008-04-30,585174222,126.0,Iron Man,7.4,8776,Jon Favreau,Kevin Feige,Robert Downey Jr.,Terrence Howard,Marvel Studios
55000000,Action|Adventure|Fantasy,1729,en,The Forbidden Kingdom,17.097041,2008-04-18,127906624,104.0,The Forbidden Kingdom,6.3,461,Rob Minkoff,Scott Fischer,Jackie Chan,Jet Li,Casey Silver Productions
98000000,Adventure|Action|Fantasy,1734,en,The Mummy Returns,41.862983,2001-04-28,433013274,130.0,The Mummy Returns,6.0,2206,Stephen Sommers,James Jacks,Brendan Fraser,Rachel Weisz,Universal Pictures
145000000,Adventure|Action|Fantasy,1735,en,The Mummy: Tomb of the Dragon Emperor,60.034162,2008-07-01,401128639,112.0,The Mummy: Tomb of the Dragon Emperor,5.2,1387,Rob Cohen,Sean Daniel,Brendan Fraser,Jet Li,Universal Pictures
28000000,Drama|Thriller,1770,en,Michael Collins,8.314624,1996-10-25,16900000,132.0,Michael Collins,6.7,97,Neil Jordan,Stephen Woolley,Liam Neeson,Aidan Quinn,Geffen Pictures
140000000,Action|Adventure|Science Fiction,1771,en,Captain America: The First Avenger,74.506246,2011-07-22,370569774,124.0,Captain America: The First Avenger,6.6,7047,Joe Johnston,Richard Whelan,Chris Evans,Hugo Weaving,Marvel Studios
6000000,Documentary,1777,en,Fahrenheit 9/11,16.20985,2004-06-25,119114517,122.0,Fahrenheit 9/11,6.8,397,Michael Moore,Kathleen Glynn,Robert De Niro,Michael Moore,BIM Distribuzione
160000,Documentary|History,1779,en,Roger & Me,3.284903,1989-09-01,6706368,91.0,Roger & Me,7.4,90,Michael Moore,Michael Moore,Michael Moore,Roger B. Smith,Warner Bros.
1000000,Documentary,1781,en,An Inconvenient Truth,14.139004,2006-01-24,46243000,100.0,An Inconvenient Truth,6.7,251,Davis Guggenheim,Laurie Lennard,Al Gore,Billy West,Lawrence Bender Productions
8200000,Drama|Family|Music|Romance,1788,en,Footloose,25.03414,1984-02-17,80035402,107.0,Footloose,6.4,505,Herbert Ross,Craig Zadan,Kevin Bacon,John Lithgow,Paramount Pictures
55000000,Comedy,1792,en,Stuck on You,8.802525,2003-12-10,33828318,118.0,Stuck on You,5.1,188,Peter Farrelly,Charles B. Wessler,Matt Damon,Greg Kinnear,Twentieth Century Fox Film Corporation
0,Drama|Music,1808,en,Velvet Goldmine,10.932711,1998-10-23,1053788,119.0,Velvet Goldmine,6.9,116,Todd Haynes,Harvey Weinstein,Ewan McGregor,Christian Bale,Channel Four Films
4000000,Comedy|Drama|Romance,1809,en,The Rules of Attraction,11.387335,2002-10-11,0,110.0,The Rules of Attraction,6.3,168,Roger Avary,,James Van Der Beek,Shannyn Sossamon,Kingsgate Films
57000000,Drama|Horror|Mystery|Thriller,1813,en,The Devil's Advocate,33.8473,1997-10-17,152944660,144.0,The Devil's Advocate,7.2,1374,Taylor Hackford,Anne Kopelson,Keanu Reeves,Al Pacino,Regency Enterprises
13000000,Thriller|Drama,1817,en,Phone Booth,38.018085,2002-09-09,97837138,81.0,Phone Booth,6.7,1062,Joel Schumacher,David Zucker,Colin Farrell,Kiefer Sutherland,Fox 2000 Pictures
54000000,Comedy|Romance,1819,en,"You, Me and Dupree",18.600367,2006-07-14,130431368,108.0,"You, Me and Dupree",5.4,407,Joe Russo,Scott Stuber,Kate Hudson,Owen Wilson,Universal Pictures
75000000,Comedy|Romance,1824,en,50 First Dates,61.437586,2004-02-13,196482882,99.0,50 First Dates,6.6,2105,Peter Segal,Jack Giarraputo,Adam Sandler,Drew Barrymore,Columbia Pictures Corporation
42000000,Crime|Drama|Thriller,1830,en,Lord of War,34.828241,2005-09-16,24127895,122.0,Lord of War,7.0,1335,Andrew Niccol,Philippe Rousselet,Nicolas Cage,Bridget Moynahan,Saturn Films
25000000,Comedy,1831,en,The Next Best Thing,3.707511,2000-03-03,24362772,108.0,The Next Best Thing,4.3,29,John Schlesinger,Linne Radmin,Madonna,Rupert Everett,Paramount Pictures
10000000,Fantasy|Comedy|Adventure,1832,en,Dogma,14.543435,1999-11-12,30652890,130.0,Dogma,6.8,823,Kevin Smith,Scott Mosier,Ben Affleck,Matt Damon,Lions Gate
40000000,Drama|Romance,1833,en,Rent,10.433667,2005-11-23,31670620,135.0,Rent,6.7,155,Chris Columbus,Geoffrey Hansen,Anthony Rapp,Adam Pascal,Columbia Pictures
66000000,Romance|Drama|Mystery,1844,en,Entrapment,25.877794,1999-04-29,212404396,112.0,Entrapment,6.0,602,Jon Amiel,Michael Hertzberg,Sean Connery,Catherine Zeta-Jones,Fountainbridge Films
82000000,Comedy|Drama|Romance,1850,en,Man on the Moon,24.444186,1999-12-22,47434430,118.0,Man on the Moon,6.9,435,Miloš Forman,Stacey Sher,Jim Carrey,Courtney Love,Mutual Film Company
63000000,Drama|History|Thriller,1852,en,World Trade Center,24.697533,2006-08-09,162945894,128.0,World Trade Center,5.9,447,Oliver Stone,Moritz Borman,Nicolas Cage,Maria Bello,Paramount Pictures
150000000,Adventure|Science Fiction|Action,1858,en,Transformers,25.468493,2007-06-27,709709780,144.0,Transformers,6.6,4040,Michael Bay,Tom DeSanto,Shia LaBeouf,Josh Duhamel,Paramount Pictures
380000000,Adventure|Action|Fantasy,1865,en,Pirates of the Caribbean: On Stranger Tides,135.413856,2011-05-14,1045713802,136.0,Pirates of the Caribbean: On Stranger Tides,6.4,4948,Rob Marshall,Jerry Bruckheimer,Johnny Depp,Penélope Cruz,Walt Disney Pictures
30000000,History|Drama,1874,en,Goodbye Bafana,12.257654,2007-02-11,0,140.0,Goodbye Bafana,7.0,38,Bille August,David Wicht,Joseph Fiennes,Dennis Haysbert,Film Afrika
18500000,Adventure|Drama|Comedy,1878,en,Fear and Loathing in Las Vegas,44.511363,1998-05-22,10680275,118.0,Fear and Loathing in Las Vegas,7.2,1301,Terry Gilliam,Stephen Nemeth,Johnny Depp,Benicio del Toro,Universal Pictures
4200000,Action|Thriller,1880,en,Red Dawn,11.743085,1984-08-10,38376497,114.0,Red Dawn,6.4,215,John Milius,Barry Beckerman,Patrick Swayze,C. Thomas Howell,United Artists
34000000,Drama|History,1883,en,Malcolm X,19.822791,1992-11-18,48169908,202.0,Malcolm X,7.2,370,Spike Lee,Marvin Worth,Denzel Washington,Angela Bassett,JVC Entertainment
8000000,Drama,1885,en,The Karate Kid,28.456572,1984-06-22,90815558,126.0,The Karate Kid,6.9,891,John G. Avildsen,Jerry Weintraub,Ralph Macchio,Pat Morita,Columbia Pictures Corporation
40000000,Drama|History,1887,en,Marie Antoinette,22.364549,2006-05-24,60474340,123.0,Marie Antoinette,6.5,642,Sofia Coppola,Callum Greene,Kirsten Dunst,Jason Schwartzman,American Zoetrope
18000000,Adventure|Action|Science Fiction,1891,en,The Empire Strikes Back,78.51783,1980-05-17,538400000,124.0,The Empire Strikes Back,8.2,5879,Irvin Kershner,Howard G. Kazanjian,Mark Hamill,Harrison Ford,Lucasfilm
32350000,Adventure|Action|Science Fiction,1892,en,Return of the Jedi,46.509071,1983-05-23,572700000,135.0,Return of the Jedi,7.9,4665,Richard Marquand,Howard G. Kazanjian,Mark Hamill,Harrison Ford,Lucasfilm
115000000,Adventure|Action|Science Fiction,1893,en,Star Wars: Episode I - The Phantom Menace,54.035265,1999-05-19,924317558,136.0,Star Wars: Episode I - The Phantom Menace,6.3,4432,George Lucas,Rick McCallum,Liam Neeson,Ewan McGregor,Lucasfilm
120000000,Adventure|Action|Science Fiction,1894,en,Star Wars: Episode II - Attack of the Clones,43.987061,2002-05-15,649398328,142.0,Star Wars: Episode II - Attack of the Clones,6.4,3992,George Lucas,Rick McCallum,Ewan McGregor,Natalie Portman,Lucasfilm
113000000,Science Fiction|Adventure|Action,1895,en,Star Wars: Episode III - Revenge of the Sith,44.108427,2005-05-17,850000000,140.0,Star Wars: Episode III - Revenge of the Sith,7.1,4116,George Lucas,Rick McCallum,Ewan McGregor,Natalie Portman,Lucasfilm
48000000,Thriller|Drama|Crime,1900,en,Traffic,25.170217,2000-12-27,207515725,147.0,Traffic,6.9,562,Steven Soderbergh,Laura Bickford,Michael Douglas,Benicio del Toro,USA Films
0,Comedy|Drama|Romance,1901,en,In Good Company,15.376391,2004-12-29,0,109.0,In Good Company,5.9,194,Paul Weitz,Paul Weitz,Topher Grace,Scarlett Johansson,Depth of Field
68000000,Drama|Mystery|Romance|Science Fiction|Thriller,1903,en,Vanilla Sky,27.299301,2001-12-10,203388341,136.0,Vanilla Sky,6.5,1078,Cameron Crowe,Cameron Crowe,Tom Cruise,Penélope Cruz,Paramount Pictures
85000000,Drama|History|Romance,1904,en,Memoirs of a Geisha,16.595874,2005-12-06,162242962,145.0,Memoirs of a Geisha,7.3,652,Rob Marshall,Lucy Fisher,Zhang Ziyi,Gong Li,DreamWorks SKG
40000000,Drama|Adventure|Romance|Thriller,1907,en,The Beach,41.362082,2000-02-11,144056873,119.0,The Beach,6.3,1233,Danny Boyle,Callum McDougall,Leonardo DiCaprio,Guillaume Canet,Figment Films
25000000,Romance|Drama|Comedy,1909,en,Don Juan DeMarco,8.870614,1994-10-01,22200000,97.0,Don Juan DeMarco,6.2,183,Jeremy Leven,Patrick J. Palmer,Johnny Depp,Marlon Brando,New Line Cinema
160000000,Adventure|Fantasy|Action,1911,en,The 13th Warrior,27.220157,1999-08-27,61698899,102.0,The 13th Warrior,6.4,510,John McTiernan,Ned Dowd,Antonio Banderas,Vladimir Kulich,Touchstone Pictures
12806000,Drama,1913,es,Mar adentro,17.363739,2004-09-03,38535221,125.0,The Sea Inside,7.2,219,Alejandro Amenábar,Alejandro Amenábar,Javier Bardem,Belén Rueda,Canal Plus
40000000,Drama|Romance,1921,en,Sweet November,19.372805,2001-02-16,65754228,119.0,Sweet November,6.4,278,Pat O'Connor,Deborah Stoff,Keanu Reeves,Charlize Theron,Bel Air Entertainment
55000000,Action|Adventure|Fantasy|Science Fiction,1924,en,Superman,48.507081,1978-12-13,300218018,143.0,Superman,6.9,1022,Richard Donner,Pierre Spengler,Christopher Reeve,Marlon Brando,Warner Bros.
137000000,Drama|Action|Science Fiction,1927,en,Hulk,34.981698,2003-06-19,245360480,138.0,Hulk,5.3,1533,Ang Lee,Avi Arad,Eric Bana,Jennifer Connelly,Universal Pictures
215000000,Action|Adventure|Fantasy,1930,en,The Amazing Spider-Man,89.866276,2012-06-27,752215857,136.0,The Amazing Spider-Man,6.5,6586,Marc Webb,Matt Tolmach,Andrew Garfield,Emma Stone,Columbia Pictures
13000000,Drama|Music,1931,en,Stomp the Yard,6.92205,2007-05-16,75511123,114.0,Stomp the Yard,6.1,88,Sylvain White,William Packer,Columbus Short,Meagan Good,Rainforest Films
0,Horror|Drama|Mystery|Thriller,1933,en,The Others,25.881355,2001-08-02,0,101.0,The Others,7.4,1660,Alejandro Amenábar,Sunmin Park,Nicole Kidman,Christopher Eccleston,Cruise/Wagner Productions
25000000,Romance|History,1934,en,Shakespeare in Love,31.792964,1998-12-11,289317794,122.0,Shakespeare in Love,6.8,796,John Madden,Donna Gigliotti,Joseph Fiennes,Gwyneth Paltrow,Miramax Films
15000000,Action|Thriller|Science Fiction|Horror,1946,en,eXistenZ,21.928025,1999-04-14,2856712,97.0,eXistenZ,6.7,475,David Cronenberg,Robert Lantos,Jennifer Jason Leigh,Jude Law,Alliance Atlantis Communications
30000000,Drama,1947,en,An Unfinished Life,6.353971,2005-09-09,18618284,108.0,An Unfinished Life,6.7,161,Lasse Hallström,Kelliann Ladd,Robert Redford,Jennifer Lopez,Miramax Films
12000000,Action|Thriller|Crime,1948,en,Crank,47.992817,2006-08-31,42931041,88.0,Crank,6.6,1151,Mark Neveldine,Michael Davis,Jason Statham,Amy Smart,Lions Gate Films
65000000,Crime|Drama|Mystery|Thriller,1949,en,Zodiac,51.970905,2007-03-02,84785914,157.0,Zodiac,7.3,2023,David Fincher,Brad Fischer,Jake Gyllenhaal,Robert Downey Jr.,Paramount Pictures
0,Drama|Romance,1950,en,Lucky You,6.162872,2007-05-01,5761917,124.0,Lucky You,5.4,81,Curtis Hanson,Denise Di Novi,Eric Bana,Drew Barrymore,Village Roadshow Pictures
14200000,Drama,1951,da,Manderlay,7.05145,2005-05-16,674918,139.0,Manderlay,6.9,78,Lars von Trier,Vibeke Windeløv,Bryce Dallas Howard,Isaach De Bankolé,Zentropa Entertainments
13000000,Science Fiction|Thriller,1954,en,The Butterfly Effect,73.307513,2004-01-22,96060858,113.0,The Butterfly Effect,7.3,2060,J. Mackye Gruber,Anthony Rhulen,Ashton Kutcher,Melora Walters,New Line Cinema
5000000,Drama|History,1955,en,The Elephant Man,30.271066,1980-10-02,26010864,124.0,The Elephant Man,7.9,719,David Lynch,Jonathan Sanger,Anthony Hopkins,John Hurt,Brooksfilms
3500000,Mystery|Drama|Adventure,1956,en,Gerry,5.038953,2002-01-12,0,103.0,Gerry,6.2,68,Gus Van Sant,Dany Wolf,Casey Affleck,Matt Damon,Epsilon Motion Pictures
38000000,Drama|Thriller,1957,en,Enough,11.500783,2002-05-24,51801187,114.0,Enough,6.2,264,Michael Apted,Rob Cowan,Jennifer Lopez,Billy Campbell,Winkler Films
8000000,Comedy|Thriller|Music|Crime|Mystery,1958,fr,8 femmes,8.204829,2002-01-08,0,111.0,8 Women,6.9,196,François Ozon,,Catherine Deneuve,Isabelle Huppert,France 2 Cinéma
1500000,Comedy|Horror,1961,en,My Name Is Bruce,7.5591,2007-10-01,173066,86.0,My Name Is Bruce,5.9,107,Bruce Campbell,Bruce Campbell,Bruce Campbell,Grace Thorsen,Dark Horse Entertainment
155000000,War|History|Action|Adventure|Drama|Romance,1966,en,Alexander,39.019229,2004-11-21,167298192,175.0,Alexander,5.6,927,Oliver Stone,Santa Pestonji,Colin Farrell,Angelina Jolie,France 3 Cinéma
35000000,Action|Comedy|Western|Crime,1969,es,Bandidas,20.27704,2006-01-18,10496317,93.0,Bandidas,5.8,307,Espen Sandberg,Mehdi Sayah,Penélope Cruz,Salma Hayek,Ultra Films
10000000,Horror|Mystery|Thriller,1970,en,The Grudge,35.695442,2004-10-22,183474602,92.0,The Grudge,5.8,865,Takashi Shimizu,Takashige Ichise,Sarah Michelle Gellar,Jason Behr,Ghost House Pictures
20000000,Horror|Thriller,1975,en,The Grudge 2,13.906944,2006-10-13,39143839,102.0,The Grudge 2,5.2,283,Takashi Shimizu,Takashige Ichise,Sarah Michelle Gellar,Amber Tamblyn,Columbia Pictures Corporation
130000000,Adventure|Fantasy|Action|Thriller,1979,en,4: Rise of the Silver Surfer,60.810723,2007-06-13,289047763,92.0,Fantastic 4: Rise of the Silver Surfer,5.4,2589,Tim Story,Avi Arad,Ioan Gruffudd,Jessica Alba,Ingenious Film Partners
25000000,Drama|Mystery|Thriller,1985,en,The Constant Gardener,20.679652,2005-08-31,82466670,129.0,The Constant Gardener,6.8,417,Fernando Meirelles,Simon Channing Williams,Ralph Fiennes,Rachel Weisz,Studio Babelsberg
16000000,Drama|Thriller,1988,en,A Mighty Heart,9.717392,2007-01-01,18928871,100.0,A Mighty Heart,6.7,95,Michael Winterbottom,Dede Gardner,Angelina Jolie,Dan Futterman,Plan B Entertainment
10000000,Drama|Romance,1989,en,My Blueberry Nights,10.733761,2007-05-16,21786738,111.0,My Blueberry Nights,6.0,190,Wong Kar-wai,Wai-Chung Chan,Norah Jones,Jude Law,Block 2 Pictures
115000000,Adventure|Fantasy|Action|Thriller,1995,en,Lara Croft: Tomb Raider,41.498631,2001-06-11,274703340,100.0,Lara Croft: Tomb Raider,5.7,2192,Simon West,Jib Polhemus,Angelina Jolie,Jon Voight,Paramount Pictures
95000000,Action|Adventure|Fantasy|Thriller,1996,en,Lara Croft Tomb Raider: The Cradle of Life,56.811056,2003-07-21,156505388,117.0,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,Jan de Bont,Lloyd Levin,Angelina Jolie,Gerard Butler,Paramount Pictures
74500000,Adventure|Drama|Family,1997,en,Deux frères,8.884318,2004-04-07,62172050,109.0,Two Brothers,6.9,180,Jean-Jacques Annaud,Jake Eberts,Maï Anh Le,Guy Pearce,Pathé Renn Productions
1700000,Drama|Thriller,1999,en,In the Bedroom,6.979638,2001-11-23,0,130.0,In the Bedroom,6.4,89,Todd Field,Graham Leader,Tom Wilkinson,Sissy Spacek,Miramax Films
21000000,Drama|Crime|Thriller,2001,en,We Own the Night,14.518708,2007-05-25,54926886,117.0,We Own the Night,6.5,323,James Gray,Marc Butan,Joaquin Phoenix,Eva Mendes,Columbia Pictures
0,Fantasy|Drama|Action|Thriller|Romance,2008,zh,Wu Ji,3.866026,2005-12-15,0,98.0,The Promise,5.0,29,Chen Kaige,Hong Chen,,,
852510,Drama,2009,ro,"4 luni, 3 săptămîni și 2 zile",9.270133,2007-08-24,1185783,113.0,"4 Months, 3 Weeks and 2 Days",7.3,156,Cristian Mungiu,Oleg Mutu,Anamaria Marinca,Laura Vasiliu,Saga Film
7300000,Animation|Drama,2011,fr,Persepolis,24.281951,2007-05-23,0,95.0,Persepolis,7.7,450,Marjane Satrapi,Marc-Antoine Robert,Chiara Mastroianni,Danielle Darrieux,Sony Pictures Classics
14000000,Drama,2013,fr,Le scaphandre et le papillon,13.65494,2007-05-22,19777647,112.0,The Diving Bell and the Butterfly,7.4,283,Julian Schnabel,Léonard Glowinski,Mathieu Amalric,Emmanuelle Seigner,France 3 Cinéma
35000000,Comedy,2018,en,The Wedding Planner,14.949395,2001-01-26,94728529,103.0,The Wedding Planner,5.5,427,Adam Shankman,Gigi Pritzker,Jennifer Lopez,Matthew McConaughey,Columbia Pictures Corporation
50000000,Comedy|Romance,2022,en,Mr. Deeds,18.121404,2002-06-28,171269535,96.0,Mr. Deeds,5.6,644,Steven Brill,Jack Giarraputo,Adam Sandler,Winona Ryder,New Line Cinema
100000000,Western|Adventure,2023,en,Hidalgo,16.759252,2004-03-05,108103450,136.0,Hidalgo,6.5,318,Joe Johnston,Casey Silver,Viggo Mortensen,Zuleikha Robinson,Casey Silver Productions
110000000,Drama|History|War|Action,2024,en,The Patriot,23.657284,2000-06-28,215294342,165.0,The Patriot,6.8,1099,Roland Emmerich,Dean Devlin,Mel Gibson,Heath Ledger,Centropolis Entertainment
52000000,Mystery|Drama|Thriller|Crime,2026,en,Hostage,23.663713,2005-03-09,77944725,113.0,Hostage,6.2,512,Florent-Emilio Siri,Arnold Rifkin,Bruce Willis,Kevin Pollak,Miramax Films
45000000,Action|Crime|Drama|Thriller,2034,en,Training Day,52.081131,2001-10-05,104876233,122.0,Training Day,7.3,1634,Antoine Fuqua,Robert F. Newmyer,Denzel Washington,Ethan Hawke,Village Roadshow Pictures
60000000,Crime|Mystery|Thriller|Action,2043,en,Along Came a Spider,21.252797,2001-04-06,105178561,104.0,Along Came a Spider,6.1,400,Lee Tamahori,Joe Wizan,Morgan Freeman,Monica Potter,Paramount Pictures
40000000,Romance|Drama|Mystery,2044,en,The Lake House,29.88736,2006-06-16,114830111,99.0,The Lake House,6.5,670,Alejandro Agresti,Roy Lee,Keanu Reeves,Sandra Bullock,Village Roadshow Pictures
120000000,Action|Science Fiction,2048,en,"I, Robot",95.914473,2004-07-15,347234916,115.0,"I, Robot",6.7,3793,Alex Proyas,Michael Lee Baron,Will Smith,Bridget Moynahan,Twentieth Century Fox Film Corporation
0,Music|Drama|Family,2054,en,Mr. Holland's Opus,6.775294,1995-12-29,106269971,137.0,Mr. Holland's Opus,6.9,113,Stephen Herek,Michael Nolin,Richard Dreyfuss,Glenne Headly,Hollywood Pictures
22000000,Western,2055,en,Open Range,19.068175,2003-08-29,68296293,139.0,Open Range,7.0,262,Kevin Costner,Jake Eberts,Kevin Costner,Robert Duvall,Tig Productions
